JL5-1	JL5-2	JL5-3	JL12-1	JL12-2	JL12-3	MADV1	MADV2	MADV3	MADC1	MADC2	MADC3	808-1	808-2	808-3	MD1-1	MD1-2	MD1-3	MD5-1	MD5-2	MD5-3
ENST00000527699	57.934	52.9	51.68	23.16	56.063	44.873	52.294	113.537	61.559	91.081	89.915	50.486	40.741	138.576	56.46	57.835	94.824	78.276	96.023	73.035	77.241
ENST00000533909	20.912	6.309	23.315	11.307	15.608	21.084	14.861	19.685	17.266	60.181	54.244	30.428	10.359	40.46	23.869	20.879	33.668	28.344	21.673	9.779	13.428
ENST00000527323	754.452	1350.912	1255.172	416.357	1334.562	1339.688	2253.774	2327.758	2033.616	3687.999	3176.976	2113.471	2165.753	2647.26	2175.835	1592.977	2319.541	2344.003	2614.223	1979.814	2813.052
ENST00000526468	0	1.258	0	2.634	0	0	0	0	0	1.2	0	1.314	0	1.328	0	2.786	4.306	0	0	5.467	1.224
ENST00000527897	24.277	21.281	27.016	23.199	57.625	23.224	14.277	50.683	24.239	20.144	41.433	33.338	24.206	51.703	70.632	26.257	25.33	27.226	31.309	35.428	27.254
ENST00000533079	43.594	52.166	33.805	45.366	68.119	37.598	32.974	105.288	51.315	75.635	98.149	79.407	42.65	62.196	107.886	73.116	70.995	61.101	64.518	54.921	156.851
ENST00000527887	6.167	5.136	5.166	3.177	5.107	7.194	6.15	11.445	9.573	3.052	11.294	0	12.401	10.197	8.688	5.059	2.024	5.137	2.071	2.021	3.844
ENST00000530495	0	0	0	0	0	0	1.371	0	2.806	0	1.72	0	7.5	1.472	0	1.941	1.385	5.342	0	0	0
ENST00000525013	18.977	23.494	23.373	36.491	29.649	18.41	26.286	40.979	11.93	70.59	57.725	17.537	40.333	47.495	80.651	42.103	37.685	36.669	37.616	34.699	65.368
ENST00000528165	48.899	80.02	75.993	49.2	56.217	68.684	75.901	137.947	104.706	175.083	174.963	77.95	127.824	156.295	130.456	100.647	97.269	108.227	127.678	164.299	133.876
ENST00000533704	1.612	9.624	3.812	2.366	0	13.095	1.252	8.484	0	10.724	10.105	5.929	0	6.749	4.773	0	3.552	1.166	11.893	6.281	2.987
ENST00000530567	5.964	29.317	16.03	5.422	16.129	0	43.422	21.857	17.439	120.151	76.36	31.81	87.628	15.804	56.143	15.794	42.774	3.269	29.07	45.944	5.178
ENST00000409304	8302.681	8816.029	6340.925	6170.869	5437.593	4851.044	4484.48	8605.352	7695.499	6135.941	6108.239	6199.168	9576.186	7123.302	7290.543	9344.406	12874.151	10412.558	4290.047	4936.43	5971.632
ENST00000258405	729.445	789.764	985.798	574.434	607.141	410.42	528.892	882.345	645.222	659.44	623.75	706.453	894.392	698.843	1167.3	1091.807	1791.643	1165.854	501.116	570.085	685.375
ENST00000473202	411.357	228.938	156.132	334.798	143.353	130.541	78.569	230.532	175.328	122.189	154.955	163.006	154.408	151.365	185.622	209.364	206.04	164.931	111.109	142.509	130.081
ENST00000409840	6.62	14.438	2.602	0	0	0	0	0	0	0	2.626	6.382	0	14.947	0	0	0	0	0	0	0
ENST00000447280	3.825	16.324	10.341	3.834	4.184	0	0	10.705	3.892	10.882	14.228	0	13.736	0	0	4.01	46.891	0	0	0	3.761
ENST00000478966	3.641	31.066	3.916	14.586	47.758	5.361	11.253	30.819	40.981	29.313	47.285	15.136	20.855	0	35.053	48.896	66.63	25.41	12.409	47.677	8.657
ENST00000432738	0	12.708	0	0	0	0	0	3.442	3.221	2.019	0	0	5.493	2.89	0	0	0	3.018	0	0	0
ENST00000489065	56.752	72.973	112.937	67.247	51.626	33.433	19.356	81.68	85.053	34.158	72.826	54.067	95.152	80.486	26.548	44.091	116.628	92.921	54.035	40.721	29.618
ENST00000454956	24.881	46.442	16.58	20.143	18.077	19.338	19.041	15.1	22.667	15.013	21.805	18.983	43.352	8.322	27.237	14.84	36.348	34.55	13.707	17.955	18.324
ENST00000423446	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000538392	0	0	0	2.129	0	0	0	1.095	0	1.121	1.131	1.033	3.644	0	0	0	0	0	0	0	3.233
ENST00000542222	9.165	4.276	6.076	5.068	3.375	0	2.331	0	1.142	2.299	8.283	0	0	4.754	2.334	3.495	3.646	3.735	0	2.285	1.138
ENST00000545581	0	0	1.284	0	4.285	0	2.685	1.32	0	7.054	0	1.316	0	0	2.856	0	4.382	0	0	0	0
ENST00000544681	62.483	74.051	84.471	41.033	50.926	49.981	68.113	91.342	96.731	52.155	68.393	78.558	59.142	17.966	67.539	47.087	81.006	64.317	47.611	47.922	62.599
ENST00000537087	293.797	369.502	481.521	274.503	268.037	420.75	392.882	323.652	380.16	259.838	269.752	237.531	194.522	226.261	224.986	174.885	276.018	198.174	183.245	166.402	196.486
ENST00000229281	3826.383	3511.694	3386.765	3561.252	3031.198	4336.135	3939.408	4214.983	3852.416	3350.306	3473.387	3051.963	2877.732	2215.454	1904.23	1920.912	2731.547	2193.656	2215.428	1731.62	2076.495
ENST00000540506	100.609	127.262	116.71	81.055	68.786	114.048	83.331	124.398	72.876	68.385	105.147	63.636	75.531	68.635	49.046	70.182	81.155	60.36	59.678	63.914	60.13
ENST00000347606	700.581	667.278	600.28	601.79	767.032	670.474	874.647	978.776	831.734	692.919	1080.929	738.976	744.229	733.997	344.085	505.719	507.422	506.33	786.952	478.432	685.088
ENST00000457685	260.768	355.447	376.021	171.672	346.29	342.329	327.806	645.383	446.435	255.623	553.702	376.227	269.456	445.16	237.996	256.886	270.539	302.179	312.566	389.062	372.991
ENST00000593880	44.82	98.062	40.06	65.482	68.599	108.339	127.38	111.16	83.29	43.852	131.197	22.035	24.591	47.333	67.566	32.021	17.139	34.325	179.922	69.056	99.307
ENST00000625284	726.651	781.064	615.175	633.724	1162.153	873.685	1161.031	1512.477	1072.933	1100.494	1100.408	958.247	828.589	1008.35	600.865	492.241	604.816	447.152	716.749	630.237	766.91
ENST00000596323	80.18	122.522	89.471	89.336	154.937	183.504	192.173	234.38	186.785	150.124	227.148	139.822	98.035	134.173	111.374	76.007	90.451	57.25	187.885	139.644	177.084
ENST00000615481	0	0	0	0	0	0	0	0	0	181.988	0	0	0	0	151.466	0	0	0	0	120.495	0
ENST00000333039	2325.529	1973.394	1032	1643	880.008	1397.233	770.126	1643.357	1725	1010.002	1596.253	1086.376	1114.572	816	624.127	987.238	1005.137	1409.115	1043.438	1005.07	1014.148
ENST00000640136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000379573	0	25.571	62	23.03	18.47	11.782	62.434	56.864	47.223	35.452	19.331	0	0	6.609	47.722	26.067	19.539	25.324	0	15.792	43.699
ENST00000379567	0	72.648	138.822	0	54.354	49.232	63.544	55.187	60.703	35.309	0	118.275	89.098	37.058	28.127	85.742	94.996	71.617	58.3	71.113	35.636
ENST00000455742	0	0	0	0	1.302	0	0	0	0	0	0	0	0	0	1.426	0	0	0	0	0	0
ENST00000615891	70	42.781	123.555	23.97	62.875	24.986	108.056	90.659	84.535	48.029	101.732	95.022	73.114	33.333	44.724	56.034	112.284	60.137	42.181	52.903	21.665
ENST00000246041	0	0	29.623	0	0	0	0	11.29	32.54	31.21	63.937	29.709	0	0	0	5.156	0	16.922	12.519	5.618	0
ENST00000566936	341.399	412.133	685.72	233.329	571.653	305.234	759.231	815.269	613.354	707.617	598.154	797.699	466.006	322.762	364.837	422.057	523.333	482.603	239.425	278.542	335.454
ENST00000340099	2602.073	2812.717	2039.408	2247.699	2795.63	3072.476	3243.678	4856.173	3397.909	2277.198	3422.861	3149.778	1895.433	1687.309	1384.495	1728.395	2019.528	1768.425	1288.7	1444.52	1591.221
ENST00000569548	268.575	393.83	315.407	226.381	323.645	380.236	348.706	726.508	349.628	0	228.37	358.851	0	201.179	179.901	230.238	305.874	108.043	193.109	186.567	143.882
ENST00000569010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000561659	0	2.803	9.445	0	10.184	7.799	10.408	8.47	4.018	2.629	3.629	19.036	1.604	8.763	4.319	11.296	4.005	19.047	0	1.442	4.059
ENST00000561918	0	0	0	0	0	0	6.81	0	0	1.194	0	0	0	0	0	0	0	3.692	3.017	0	0
ENST00000569250	0	2.081	1.64	0	1.75	0	0	2.007	0	1.837	0	0	0	0	0	1.669	3.701	0	0	0	0
ENST00000564378	0	0	3.296	0	0	3.291	4.427	0	4.691	0	1.908	0	0	0	3.515	1.539	0	3.636	0	0	0
ENST00000562737	0	0	0	0	1.152	1.14	0	2.563	1.295	0	0	1.168	0	0	0	0	3.701	0	0	1.154	0
ENST00000568617	0	0	7.436	0	0	0	0	1.967	0	0	0	1.709	0	0	0	0	0	1.7	0	0	0
ENST00000567276	0	0	0	0	3.981	0	0	3.921	4.773	1.986	2.227	0	0	0	5.972	0	0	0	0	0	0
ENST00000566588	0	0	5.21	0	0	0	1.979	0	2.054	1.804	0	0	0	0	0	1.603	1.611	1.61	1.749	0	0
ENST00000567214	0	0	1.346	0	0	1.368	0	1.651	4.732	0	0	5.302	0	0	0	0	4.242	3.215	0	0	0
ENST00000569538	0	0	0	0	0	0	0	0	0	1.697	0	0	0	0	0	0	0	3.373	0	0	0
ENST00000563483	1.006	7.113	1.018	3.032	6.885	3.052	5.084	9.18	3.065	3.059	0	0	2.02	0	1.012	1.007	1.007	2.235	0	1.012	0
ENST00000566705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000562008	0	0	0	0	1.3	0	4.697	1.369	1.452	0	6.11	2.839	0	0	0	0	1.396	1.252	0	0	0
ENST00000567175	0	0	0	0	0	0	1.106	0	0	0	0	0	0	0	0	0	1.09	0	0	0	0
ENST00000373122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENST00000373113	3	3.615	4	3	5	0	8	2	0	0	7	12	4	0	0	0	0	0	0	0	0
ENST00000338469	0	5.385	0	0	0	2	0	0	6	0	0	0	0	0	1	0	0	1	2	0	0
ENST00000448450	0	0	0	0	607.524	0	0	609.597	293.028	0	510.348	501.646	0	395.845	375.616	345.755	0	474.112	432.157	178.129	0
ENST00000425695	524.47	399.736	391.158	362.659	371.505	475.65	477.744	582.345	499.09	389.579	417.61	367.949	462.997	425.212	434.676	340.456	498.043	398.155	428.703	408.13	509.005
ENST00000218364	7761.178	8754.974	7086.156	6146.666	9954.861	8189.051	10229.163	14066.06	9013.88	8137.972	10345.305	9237.535	7531.932	8426.814	8269.18	8991.051	6799.514	9150.78	7667.267	7018.977	7191.534
ENST00000535601	3258.692	3388.659	3103.079	2526.799	1041.556	2885.86	3300.472	2512.168	2154.603	3380.043	1869.454	2028.96	2971.196	1696.318	2030.431	924.544	2915.712	955.996	1004.475	1881.205	3504.426
ENST00000392987	144.791	144.826	62.771	127.627	115.515	103.492	112.355	348.192	104.615	199.407	176.546	124.829	116.821	380.816	171.737	113.182	61.318	164.388	103.32	90.482	155.35
ENST00000597007	18.99	25.493	13.616	18.482	39.262	21.437	15.338	64.062	43.193	61.873	51.461	31.357	35.276	64.95	18.07	25.03	31.859	34.94	49.617	56.424	53.145
ENST00000596285	2.267	17.19	6.735	0	10.981	37.571	4.606	47.352	20.886	0	0	17.583	7.928	13.249	11.491	5.356	10.467	20.558	21.805	12.465	17.37
ENST00000540689	91.711	53.941	6.48	80.645	22.892	47.855	22.717	85.682	60.775	49.961	37.757	26.759	87.301	87.979	22.708	16.273	18.979	23.356	113.247	71.191	53.518
ENST00000601134	1.483	0	3.313	0	0	3.422	1.566	1.827	1.733	6.734	0	3.436	4.154	0	4.564	0	0	1.735	4.926	1.926	6.17
ENST00000601629	4.425	4.989	4.569	4.65	5.829	6.786	0	12.237	1.545	4.217	8.412	0	6.204	23.96	8.528	4.997	4.264	13.589	6.899	8.769	1.308
ENST00000292530	939.021	478.065	227.389	711.708	596.257	597.772	472.479	780.182	501.868	779.864	547.324	443.5	645.905	900.37	305.688	404.382	385.955	251.197	799.479	590.426	828.758
ENST00000597301	17.89	4.438	1.51	15.139	13.164	4.26	19.502	13.3	10.633	6.837	14.097	3.062	4.582	21.181	7.853	9.484	6.325	2.902	20.335	16.94	11.659
ENST00000598161	32.015	107.249	73.746	60.749	69.165	117.795	55.989	272.04	120.508	87.773	52.054	36.875	132.725	188.597	102.753	40.296	72.835	112.05	138.537	81	87.033
ENST00000594592	83.531	90	41.87	89.176	86.032	110.61	92.456	266.19	100.245	202.333	138.129	103.6	115.105	240	94.782	67	77	108.286	106.206	87.379	135.946
ENST00000612112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000622152	35	22	0	34	0	11.108	10	52	36	25	66	21	5	0	5	0	9	2	17	0	9
ENST00000437415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.64	0	0	0
ENST00000436621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000464409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000497916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000437635	3	6	1	2	2	2	2	1	8	0	5	7	1	2	0	1	0	1	0	3	0
ENST00000369902	1856.412	1861.503	1202.963	1457.587	1702.248	2475.431	1857.322	3035.147	2224.193	1404.774	3233.983	1726.309	1287.625	1276.491	670.598	1203.779	963.172	822.815	1344.924	789.858	1236.07
ENST00000369899	92.088	48.408	28.577	66.385	49.876	3.925	59.802	85.627	63.372	101.541	28.608	70.934	31.137	78.399	67.594	42.871	31.803	81.573	31.523	45.354	41.482
ENST00000423559	30.347	26.683	38.556	32.211	2.957	14.948	17.124	23.268	23.475	56.489	10.051	6.741	13.729	22.111	13.87	16.371	11.042	13.723	6.557	11.788	21.448
ENST00000471000	0	0	1.903	0	0	0	0	0	0	1.338	0	0	0	0	0	0	0	0	0	0	0
ENST00000467838	793.606	614.894	466.773	729.138	514.766	498.658	655.904	542.625	265.322	1070.54	425.138	530.897	901.018	335.532	646.634	349.074	281.026	413.277	379.78	583.371	679.066
ENST00000277537	683.168	1013.338	513.884	952.12	1131.937	742.911	960.809	1499.549	957.696	830.227	1046.489	833.653	1461.999	354.964	683.028	731.47	497.661	687.626	458.242	439.777	565.84
ENST00000453963	2003.276	2290.918	2220.912	1627.305	2245.439	1662.641	2154.162	2416.775	1699.423	1721.798	1693.211	1999.177	2323.49	2015.546	2400.778	2029.256	1736.857	2073.328	1693.334	1970.706	2445.417
ENST00000371706	2840.318	2361.929	1770.129	2706.881	1457.336	1519.772	1232.776	2358.772	1532.599	1450.24	1932.133	1617.748	1542.348	1902.768	2166.862	1579.002	1322.103	1561.998	1350.372	1113.339	1691.89
ENST00000313084	170.746	85.124	132.707	142.634	106.134	31.097	175.439	118.542	113.899	112.995	177.984	99.761	135.213	42.401	132.836	203.365	41.216	33.482	12.528	33.968	147.565
ENST00000472305	6.257	6.022	0	5.972	7.203	7.19	3.023	8.283	3.061	4.019	4.068	1.035	1.017	3.037	9.127	2.073	3.081	4.1	1.007	3.034	1.015
ENST00000313050	1821.572	2146.928	2029.349	893.794	2212.359	1909.937	1583.343	3523.106	2516.236	782.882	2662.683	2447.042	792.527	2536.215	1294.397	1355.511	1824.13	1736.229	1469.895	1545.108	1640.932
ENST00000290037	2053.755	1989.838	2323.54	1721.448	2134.776	973.613	1476.658	2211.441	1722.692	1243.593	1476.062	1628.946	2109.05	1653.468	1868.935	1657.57	1490.146	1142.098	1738.949	1187.045	1766.358
ENST00000431893	189.112	124.307	33.629	117.114	276.848	214.077	172.845	289.105	231.474	58.556	246.97	326.962	190.092	216.302	82.8	115.822	121.144	60.387	162.986	101.689	61.027
ENST00000327876	1033.144	663.557	503.809	868.952	311.053	537.043	220.896	653.991	964.898	588.368	1478.823	412.919	565.333	452.575	143.116	298.248	1028.568	389.135	685.242	600.867	372.555
ENST00000493527	34.872	42.443	41.191	25.05	37.947	12.037	23.104	105.026	54.183	70.632	84.24	40.081	39.667	43.425	30.884	35.752	88.46	48.875	55.763	31.133	49.47
ENST00000576370	336.689	102.461	259.082	333.039	123.173	412.589	188.933	216.707	203.737	46.125	245.748	244.205	168.248	186.022	144.542	166.335	37.922	159.5	156.221	179.586	222.669
ENST00000576084	0	5.639	0	4.697	6.028	2.838	0	1.738	6.712	2.741	0	1.293	11.804	18.456	1.977	4.173	12.275	5.061	9.996	1.196	4.788
ENST00000572088	284.667	238.361	98	257.217	277.149	191.375	150	209.071	126.36	192.662	200.313	125.707	145.196	205.74	145.458	82.089	60.514	64.212	193.004	138.806	173.51
ENST00000573912	1.157	0	0	2.632	2.823	1.013	2	1.762	1.232	0	1.021	0	0	2.232	4.078	1.026	3.283	0	0	0	0
ENST00000572558	106.361	91.147	46.302	122.621	92.446	63.37	91.433	87.804	48.758	44.886	30.546	60.88	81.225	67.364	29.755	26.818	38.452	16.877	29.123	22.546	39.766
ENST00000574821	7.073	6.47	4.69	0	9.214	0	5.635	0	0	4.83	2.645	4.507	3.091	3.932	0	0	0	1.445	1.143	0	4.215
ENST00000574989	11.3	19.821	9.458	11.199	17.396	10.037	18.715	19.354	13.577	10.506	15.713	16.445	13.165	18.607	13	17.32	10.763	14.987	15.349	5	4
ENST00000299335	1991.819	2761.568	1904.451	1427.748	2323.572	2534.905	4487.553	4774.431	3888.067	3989.828	3644.837	3648.228	2870.794	3444.494	3669.622	2314.91	2316.161	2709.986	3232.218	2912.214	3287.516
ENST00000571584	176.31	128.713	114.629	210.015	123.674	87.606	201.582	168.559	91.627	177.77	88.049	124.708	157.025	97.219	110.042	53.194	92.272	75.857	121.488	100.475	123.953
ENST00000639671	619.596	567.598	510.388	363.286	490.764	717.823	818.63	1235.683	994.778	591.338	879.032	630.333	512.56	533.948	630.073	425.884	479.71	577.51	560.234	497.172	609.898
ENST00000284818	0	3	4	1	0	0	0	4	1	0	0	0	0	0	3	2	0	1	0	0	0
ENST00000518893	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000548312	12.616	6.785	5.373	7.054	5.525	7.161	8.172	10.856	19.394	0	1.507	15.145	1.367	11.178	0	12.851	11.618	9.041	4.504	0	1.653
ENST00000242607	960.906	888.034	636.921	787.951	760.805	1014.341	767.106	1160.392	982.758	566.552	992.447	669.965	638.181	406.916	266.276	435.839	464.254	533.532	484.321	422.505	473.831
ENST00000356742	4.736	10.172	10.312	4.625	4.731	4.606	7.69	23.674	12.284	13.873	12.688	4.549	7.75	0	4.585	12.705	1.938	9.996	12.72	15.917	21.485
ENST00000439744	42.948	24.322	22.86	98.147	8.308	27.595	9.943	51.583	30.115	9.568	65.959	10.745	5.377	8.809	17.261	6.811	4.242	0	32.316	0	4.989
ENST00000549442	10.749	17.134	13.558	7.318	8.858	16.909	9.545	18.786	21.314	3.886	17.522	11.526	4.975	4.082	13.894	6.897	9.203	10.004	5.866	7.58	5.042
ENST00000547887	0	1.105	0	0	0	0	0	1.144	1.1	1.122	2.306	1.262	0	1.015	0	0	0	1.072	4.199	0	0
ENST00000546713	2.044	7.35	0	0	0	0	0	0	0	0	0	1.855	2.35	0	0	0	0	1.061	0	0	0
ENST00000546425	0	1	0	0	0	0	0	1.035	1.036	0	0	0	0	1	0	0	0	0	0	1	0
ENST00000620084	0	12.097	0	72.945	33.773	17.744	0	0	0	0	0	0	0	0	0	12.295	12.744	10.651	0	0	0
ENST00000256495	937.167	1015.68	1086.474	700	474.018	413	339.528	547	419.469	969.631	528.341	310.854	662.077	1055.903	736.952	738.538	623.043	560	1747.64	318.058	631.054
ENST00000467610	6.845	3.322	9.526	0	2.982	0	2.505	0	3.531	1.369	0	3.211	0	0	3.048	1.462	0	0	3.64	0	2.946
ENST00000460806	0	0	0	0	0	0	0	0	0	0	0	0	0	1.097	0	0	0	0	0	0	0
ENST00000279028	16	13	18	12	4	11	7	6	21	2	12	13	2	4	0	3	0	9	3	5	1
ENST00000289968	2541.27	3265.559	4641.467	1667.796	3782.35	2287.112	4123.907	4995.437	3343.991	3489.099	4664.063	3744.792	3822.439	3374.704	4231.844	4505.797	4155.419	4559.459	3437.319	3004.553	4409.409
ENST00000573703	18.383	25.984	37.557	14.011	20.137	22.5	20.277	58.317	30.894	54.794	30.708	19.64	20.36	17.898	24.359	30.165	16.492	35.384	17.275	46.81	45.371
ENST00000570320	127.953	161.647	115.783	106.088	161.149	206.831	163.021	190.121	118.079	168.195	115.375	123.023	125.519	70.107	115.251	139.527	115.826	70.515	146.128	209.029	209.517
ENST00000303665	1806.916	1595.101	873.256	1920.478	1276.066	2054.753	972.728	2032.629	2263.034	917.496	1667.514	1133.18	1458.529	1542.056	1178.046	1183.3	1099.478	1638.262	1119.432	1683.701	1282.998
ENST00000571843	882.431	1157.239	1278.642	856.739	1290.315	1184.339	1406.481	1631.9	1358.768	1487.771	1068.745	1161.38	1375.784	1090.302	1324.722	1242.884	1138.54	1269.911	1016.344	1106.24	1359.43
ENST00000575283	58.089	52.503	77.403	88.919	53.18	45.524	49.337	99.502	33.289	31.484	182.991	111.958	30.312	27.818	66.827	61.521	69.586	22.097	66.444	85.107	98.762
ENST00000573765	0	0	2.777	2.426	10.509	0	26.328	13.47	2.478	11.777	0	5.27	19.412	6.865	6.798	3.093	0	0	0	5.089	6.361
ENST00000571406	0	0	0	0	4.103	0	0	0	0	2.681	0	0	0	0	0	0	0	0	0	0	0
ENST00000572314	142.881	93.294	4.82	141.565	28.373	26.571	0	28.457	11.498	16.848	88.694	17.84	54.812	52.837	68.732	4.794	14.854	13.142	52.401	31.646	37.118
ENST00000575412	8.104	12.116	5.22	10.425	8.373	6.33	17.869	14.263	10.512	6.114	20.945	6.269	3.054	6.285	14.374	2.045	11.101	2.03	11.496	14.742	23.967
ENST00000570841	79.651	0	124.989	0	96.839	100.587	0	150.82	195.255	0	167.864	132.67	0	202.765	104.074	112.049	182.323	0	167.331	86.395	0
ENST00000575656	7.725	4.675	7.897	10.843	10.768	7.845	17.017	22.679	9.139	17.308	8.407	20.634	20.242	17.534	21.501	4.422	22.562	15.773	11.297	9.443	12.916
ENST00000576387	0	0	0	0	0	3.003	0	0	0	0	1.582	1.031	0	0	0	0	0	1.144	1.188	1.047	1.05
ENST00000575975	16.25	0	0	5.497	0	0	2.101	0	0	8.917	13.294	0	7.442	0	0	0	0	0	0	0	0
ENST00000455311	17.64	21.498	57.813	26.374	34.708	19.624	22.323	36.899	32.971	20.337	15.128	31.914	29.609	25.44	30.002	18.881	48.218	30.275	33.254	19.664	45.255
ENST00000571480	1.246	4.108	5.796	5.146	10.211	6.352	4.861	11.198	5.239	2.442	6.677	5.441	3.402	6.225	3.823	1.155	1.201	6.252	0	5.128	1.161
ENST00000573625	2.933	0	0	1.091	0	0	0	1.144	2.131	0	0	1.128	0	1.073	0	0	0	0	1.088	2.542	0
ENST00000571575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.282	0	0	0	0	0
ENST00000573449	0	0	0	0	0	0	0	0.975	0	0	2.291	0	0	0	0	1.274	0	1.244	0	1.261	0
ENST00000575447	0	1.259	0	0	0	0	0	0	0	0	0	0	0	2.859	0	0	1.226	0	0	5.032	0
ENST00000483722	32	60	36	29	15	8	10	11	21	1	27	16	6	10	4	16	19	17	3	8	1
ENST00000233146	23327.276	22755.609	24614.953	15871.066	22808.322	25685.181	34918.486	43836.907	31724.733	22372.002	21553.53	29810.259	22690.109	29815.374	28121.393	22420.36	27929.846	23274.487	26078.734	19785.34	25065.255
ENST00000454849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000645506	37.438	52.144	56.194	55.085	142.51	71.985	103.63	156.846	62.385	143.616	135.267	104.803	211.955	157.766	144.698	143.279	105.653	133.275	158.711	130.839	279.98
ENST00000646415	14.643	25.214	8.502	19.073	41.012	86.856	110.873	111.991	71.173	87.086	123.144	139.847	54.873	66.374	64.217	67.567	39.5	47.376	55.185	55.751	74.23
ENST00000645339	182.755	0	0	62.282	87.676	193.826	0	103.749	183.182	0	25.71	179.568	97.481	95.065	0	247.055	209.825	148.496	95.033	186.15	224.915
ENST00000644092	59.6	41.869	5.665	39.313	82.397	167.387	23.35	64.138	45.854	41.741	51.404	33.295	33.966	66.482	16.402	54.099	39.644	49.814	56.816	55.734	81.33
ENST00000406134	22.345	49.987	70.084	10.142	53.802	30.026	137.342	155.215	38.147	123.83	67.997	47.685	91.56	31.842	40.807	72.537	91.191	94.032	87.023	54.396	28.233
ENST00000644900	3.858	1.398	4.331	0	8.519	4.579	3.079	4.265	3.392	6.865	10.018	4.735	6.81	2.381	3.71	1.184	5.505	0	0	0	2.737
ENST00000467323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000543555	5184.887	8534.502	3683.564	6941.617	9937.429	8938.4	15259.133	11652.704	6865.354	11624.471	6256.424	10709.776	14189.228	5935.181	10345.418	8434.553	7566.624	9977.026	8028.84	10046.271	8265.745
ENST00000558879	0	4.274	0	1.285	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0	0
ENST00000301981	445.701	509.043	443.002	365.734	527.863	448.134	448.67	493.576	372.289	436.258	515.041	379.791	296.742	212.181	304.042	266.306	391.934	347.198	324.071	316.349	414.371
ENST00000559399	24.124	42.436	34.962	26.385	25.504	24.86	24.862	24.206	26.93	20.577	16.655	32.411	17.842	18.46	8.27	8.858	23.571	9.452	17.313	16.618	20.099
ENST00000560213	0	0	1.225	0	0	3.901	0	0	1.226	0	2.605	0	0	1.257	0	1.148	0	0	0	0	1.174
ENST00000559433	286.719	204.555	128.569	234.029	197.09	140.836	169.993	320.395	215.5	124.961	170.822	168.126	116.38	72.123	61.583	60.053	118.629	137.841	96.002	75.318	106.51
ENST00000558471	1.753	4.369	2.846	2.905	3.275	5.34	3.32	11.426	1.7	1.605	9.717	1.63	4.52	0	0	3.214	8.64	0	0	4.062	1.707
ENST00000561253	0	6.054	1.026	1.648	0	0	0	3.929	1.5	0	1.548	0	0	0	0	0	0	0	0	0	2.991
ENST00000558500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.062	0	26.493	32.487	0	41.37
ENST00000447360	355.045	369.304	168.614	231.62	308.499	250.528	342.503	408.924	340.93	218.027	288.505	323.77	231.414	235.258	198.519	247.801	222.784	265.421	155.266	135.907	144.38
ENST00000558172	0	0	0	0	0	0	0	1.161	0	1.131	0	0	0	0	0	2.58	0	0	0	0	0
ENST00000561276	208.326	315.031	128.748	248.159	194.189	209.753	265.46	360.018	297.942	192.959	205.31	193	254.643	155.975	159.253	176.735	199.963	140.848	205.878	142.715	188.343
ENST00000331450	5.63	2.522	1.119	0	1.063	1.191	1.075	1.134	6.043	1.091	1.343	1.091	1.071	8.121	2.223	0	5.52	2.138	1.12	2.31	2.107
ENST00000558861	2.278	0	0	15.782	0	0	0	0	13.696	0	0	0	4.613	9.658	9.136	0	0	0	0	0	0
ENST00000558771	1.064	2.242	0	0	2.101	1.033	1.058	4.36	5.211	0	2.044	0	1.064	1.124	1.06	0	0	1.065	2.197	2.678	0
ENST00000558248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.065	0	0	0	0
ENST00000558890	4.763	2.151	13.321	9.957	0	1.915	0	5.698	7.946	0	0	7.676	0	2.126	1.807	0	0	0	0	0	6.858
ENST00000559819	85.312	47.812	0	97.009	0	0	92.3	87.526	83.401	47.876	0	68.902	61.675	40.817	9.034	50.121	0	0	0	0	0
ENST00000559774	2.14	16.552	16.931	1.041	1.057	2.129	6.475	3.239	11.076	0	1.029	14.264	1.054	2.131	5.444	6.519	5.287	5.463	2.112	3.359	3.302
